experiment,subject,first_type,pitch,ioi,tempo,tempo_range,loudness,type,true_score,response,rt,error,block,trial,test_correct,test_incorrect,test_skipped,extreme_responses,pearsonr,intercept,slope,residual,illusory_tempo,cooks
ITST,45,p,6,652,92.02453987730061,2,1,a,37.727982709047225,33,1764.960000058636,-4.727982709047225,3,94,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-7.995648834160271,-17.381958717975678,0.0010477269238401384
ITST,45,p,3,425,141.1764705882353,4,1,a,68.5984388693479,69,1834.745000000112,0.4015611306520981,3,95,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-0.39628317151415615,-0.8614907771410343,8.183778836886827e-06
ITST,45,p,2,843,71.17437722419929,1,2,a,19.194949373496982,9,1768.4499999741092,-10.194949373496982,3,96,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-14.945369428122955,-32.490145554499186,0.007905446612416581
ITST,45,p,6,390,153.84615384615384,4,2,a,74.79787473312055,77,2030.5149999912828,2.202125266879449,3,97,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,1.900273051995498,4.131055331188311,0.0002576980864777686
ITST,45,p,3,358,167.5977653631285,5,1,a,80.97360155738828,100,1578.3599999267608,19.026398442611722,3,98,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,19.218641449512987,41.77992796079254,0.015126475213826793
ITST,45,p,5,550,109.0909090909091,3,2,a,50.0,33,2154.8999999649823,-17.0,3,99,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-19.285831067043716,-41.925993299881235,0.005275442810588569
ITST,45,p,4,302,198.67549668874173,5,2,a,93.24415345434716,99,1716.580000007525,5.755846545652844,3,100,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,6.929807370306463,15.064896937390444,0.003952719939413611
ITST,45,p,6,918,65.359477124183,1,0,a,13.046873249910696,27,1614.0299999387937,13.953126750089304,3,101,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,8.710823695733026,18.936696823391376,0.003518198848364261
ITST,45,p,5,358,167.5977653631285,5,0,a,80.97360155738828,79,1390.7050000270829,-1.9736015573882781,3,102,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-1.7813585504870133,-3.8725438583784606,1.2162110978219929e-05
ITST,45,p,3,504,119.04761904761905,3,0,a,56.30039424560527,72,1966.4999999804425,15.699605754394732,3,103,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,13.91784405128142,30.256380158797224,0.003481820941424259
ITST,45,p,6,358,167.5977653631285,5,0,a,80.97360155738828,80,1506.070000003092,-0.9736015573882781,3,104,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-0.7813585504870133,-1.6986166288941273,6.4277460258147465e-06
ITST,45,p,5,710,84.50704225352112,2,0,a,31.580629700998873,15,1512.2700000647455,-16.580629700998873,3,105,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-20.340120972257978,-44.21794283259697,0.009044300658514736
ITST,45,p,7,463,129.58963282937364,4,2,a,62.42097125758927,52,2203.120000078343,-10.420971257589272,3,106,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-11.713050054990788,-25.463318454857443,0.0021734538697633955
ITST,45,p,3,774,77.51937984496124,2,1,a,25.354902613380577,61,1948.069999925792,35.645097386619426,3,107,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,31.38751057233155,68.23416389891894,0.02869462650663829
ITST,45,p,7,918,65.359477124183,1,0,a,13.046873249910696,32,1426.355000003241,18.953126750089304,3,108,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,13.710823695733026,29.806332970813042,0.008664737865808415
ITST,45,p,2,652,92.02453987730061,2,2,a,37.727982709047225,33,1081.4600000157952,-4.727982709047225,3,109,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-7.995648834160271,-17.381958717975678,0.0010477269238401384
ITST,45,p,4,504,119.04761904761905,3,2,a,56.30039424560527,59,3441.824999987148,2.6996057543947316,3,110,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,0.9178440512814205,1.9953261755008949,4.7018330068755384e-05
ITST,45,p,2,463,129.58963282937364,4,1,a,62.42097125758927,83,1267.1200000913814,20.579028742410728,3,111,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,19.286949945009212,41.92842565915689,0.007561014962573604
ITST,45,p,7,652,92.02453987730061,2,2,a,37.727982709047225,18,1746.930000022985,-19.727982709047225,3,112,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-22.99564883416027,-49.990867160240676,0.009407084292681441
ITST,45,p,2,358,167.5977653631285,5,1,a,80.97360155738828,86,1090.5750000383705,5.026398442611722,3,113,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,5.218641449512987,11.344946748011871,0.0014954950329962922
ITST,45,p,5,918,65.359477124183,1,0,a,13.046873249910696,32,992.6249999552964,18.953126750089304,3,114,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,13.710823695733026,29.806332970813042,0.008664737865808415
ITST,45,p,4,390,153.84615384615384,4,2,a,74.79787473312055,84,1208.0299999797717,9.202125266879449,3,115,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,8.900273051995498,19.348545937578642,0.002863641129501472
ITST,45,p,2,550,109.0909090909091,3,2,a,50.0,42,1118.654999998398,-8.0,3,116,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-10.285831067043716,-22.36064823452223,0.0014052169503587187
ITST,45,p,7,329,182.370820668693,5,0,a,87.06720173383901,89,1171.3549999985844,1.9327982661609866,3,117,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,2.612565869976521,5.679528083563385,0.0006990753191068905
ITST,45,p,3,1000,60.0,1,2,a,6.875176187496734,27,1973.230000003241,20.124823812503266,3,118,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,14.388747941502672,31.280090948219307,0.011731203653801599
ITST,45,p,5,425,141.1764705882353,4,1,a,68.5984388693479,88,2371.330000110902,19.401561130652098,3,119,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,18.603716828485844,40.44312658306129,0.008733874237063212
ITST,45,p,4,710,84.50704225352112,2,2,a,31.580629700998873,61,2659.60500005167,29.419370299001127,3,120,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,25.659879027742022,55.78270972368236,0.015392732391979726
ITST,45,p,7,329,182.370820668693,5,2,p,87.06720173383901,92,1421.2299999780953,4.932798266160987,4,121,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,5.612565869976521,12.201309772016385,0.002180294914747688
ITST,45,p,6,390,153.84615384615384,4,2,p,74.79787473312055,46,1636.8599999696016,-28.79787473312055,4,122,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-29.099726948004502,-63.26068878282602,0.02245244702579186
ITST,45,p,7,918,65.359477124183,1,0,p,13.046873249910696,26,1264.8899999912828,12.953126750089304,4,123,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,7.710823695733026,16.762769593907045,0.002762592847465777
ITST,45,p,6,329,182.370820668693,5,2,p,87.06720173383901,76,1187.1099999407306,-11.067201733839013,4,124,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-10.387434130023479,-22.581525899732945,0.0037608229390650332
ITST,45,p,2,599,100.1669449081803,3,2,p,43.84378078116181,14,1590.5499999644237,-29.84378078116181,4,125,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-32.62214634444288,-70.91817222240718,0.01651587825378342
ITST,45,p,5,774,77.51937984496124,2,2,p,25.354902613380577,13,1736.7000000085682,-12.354902613380577,4,126,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-16.61248942766845,-36.11434311632905,0.007638083566298415
ITST,45,p,4,1000,60.0,1,1,p,6.875176187496734,30,1414.0249999472871,23.124823812503266,4,127,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,17.388747941502672,37.80187263667231,0.01714597160565821
ITST,45,p,3,652,92.02453987730061,2,0,p,37.727982709047225,46,3294.150000088848,8.272017290952775,4,128,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,5.004351165839729,10.879095265320656,0.0005586937028051915
ITST,45,p,5,1000,60.0,1,2,p,6.875176187496734,19,2931.624999968335,12.124823812503266,4,129,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,6.388747941502672,13.888673112344641,0.0023000489133318887
ITST,45,p,6,774,77.51937984496124,2,0,p,25.354902613380577,29,2183.414999977685,3.6450973866194225,4,130,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-0.61248942766845,-1.3315074445797186,3.236853114387766e-06
ITST,45,p,3,918,65.359477124183,1,2,p,13.046873249910696,21,1759.235000004992,7.953126750089304,4,131,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,2.7108236957330263,5.893133446485379,0.0003530718559250951
ITST,45,p,2,425,141.1764705882353,4,2,p,68.5984388693479,76,1336.914999992587,7.401561130652098,4,132,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,6.603716828485844,14.3559998292493,0.001313166550120186
ITST,45,p,6,1000,60.0,1,0,p,6.875176187496734,17,1776.3150000246242,10.124823812503266,4,133,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,4.388747941502672,9.540818653375974,0.0010804935155965612
ITST,45,p,3,504,119.04761904761905,3,1,p,56.30039424560527,78,1004.7400000039488,21.69960575439473,4,134,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,19.91784405128142,43.29994353570323,0.006901650273967163
ITST,45,p,5,302,198.67549668874173,5,2,p,93.24415345434716,84,1398.9650000585243,-9.244153454347156,4,135,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-8.070192629693537,-17.544011504874558,0.0025254974579426975
ITST,45,p,4,550,109.0909090909091,3,2,p,50.0,48,1442.670000018552,-2.0,4,136,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-4.285831067043716,-9.31708485761623,0.00019755829996997157
ITST,45,p,2,1000,60.0,1,1,p,6.875176187496734,13,1236.670000012964,6.124823812503266,4,137,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,0.3887479415026718,0.8451097354386409,7.262664984426057e-06
ITST,45,p,6,504,119.04761904761905,3,2,p,56.30039424560527,66,1860.365000087768,9.699605754394732,4,138,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,7.9178440512814205,17.212816781891227,0.0012206458107400456
ITST,45,p,4,390,153.84615384615384,4,1,p,74.79787473312055,85,1107.504999963567,10.202125266879449,4,139,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,9.900273051995498,21.522473167062977,0.0034650212798717594
ITST,45,p,3,358,167.5977653631285,5,1,p,80.97360155738828,78,980.9299999615178,-2.973601557388278,4,140,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-2.7813585504870133,-6.046471087862794,9.04428319632398e-05
ITST,45,p,7,463,129.58963282937364,4,1,p,62.42097125758927,48,2817.215000046417,-14.420971257589272,4,141,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-15.713050054990788,-34.159027372794775,0.0040775535109156495
ITST,45,p,4,329,182.370820668693,5,1,p,87.06720173383901,76,2209.165000007488,-11.067201733839013,4,142,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-10.387434130023479,-22.581525899732945,0.0037608229390650332
ITST,45,p,3,463,129.58963282937364,4,1,p,62.42097125758927,39,1770.6649999599904,-23.420971257589272,4,143,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-24.713050054990788,-53.72437243815378,0.010534023784129046
ITST,45,p,2,302,198.67549668874173,5,2,p,93.24415345434716,91,1466.5749999694526,-2.244153454347156,4,144,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-1.070192629693537,-2.326520898484224,6.4380607112856014e-06
ITST,45,p,7,710,84.50704225352112,2,2,p,31.580629700998873,25,2625.014999997802,-6.580629700998873,4,145,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-10.340120972257978,-22.478670537753636,0.002252081229165214
ITST,45,p,5,599,100.1669449081803,3,0,p,43.84378078116181,48,3021.610000054352,4.156219218838189,4,146,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,1.377853655557118,2.995353580060146,6.19336009534572e-05
ITST,45,p,4,710,84.50704225352112,2,2,p,31.580629700998873,23,2081.4600000157952,-8.580629700998873,4,147,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-12.340120972257978,-26.826524996722302,0.003247311191281757
ITST,45,p,5,390,153.84615384615384,4,0,p,74.79787473312055,71,2155.610000016168,-3.797874733120551,4,148,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-4.099726948004502,-8.912508045717688,0.0002577827057847386
ITST,45,p,2,652,92.02453987730061,2,2,p,37.727982709047225,21,1430.5650000460446,-16.727982709047225,4,149,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-19.99564883416027,-43.46908547178768,0.007067062395971997
ITST,45,p,7,599,100.1669449081803,3,2,p,43.84378078116181,24,1092.4400000367314,-19.84378078116181,4,150,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-22.622146344442882,-49.178899927563855,0.007814772695159053
ITST,45,p,3,550,109.0909090909091,3,1,a,50.0,49,1523.9600000204518,-1.0,5,151,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-3.2858310670437163,-7.143157628131896,0.00010303123003501074
ITST,45,p,5,302,198.67549668874173,5,1,a,93.24415345434716,87,1920.559999998659,-6.244153454347156,5,152,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-5.070192629693537,-11.022229816421557,0.0007633798830039841
ITST,45,p,3,390,153.84615384615384,4,0,a,74.79787473312055,77,2143.0249999975786,2.202125266879449,5,153,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,1.900273051995498,4.131055331188311,0.0002576980864777686
ITST,45,p,2,918,65.359477124183,1,1,a,13.046873249910696,16,1692.1849999343976,2.9531267500893037,5,154,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-2.2891763042669737,-4.976502700936288,0.00022439921930397184
ITST,45,p,4,358,167.5977653631285,5,0,a,80.97360155738828,84,1118.7149999896064,3.026398442611722,5,155,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,3.2186414495129867,6.997092289043206,0.000708953846542341
ITST,45,p,3,843,71.17437722419929,1,0,a,19.194949373496982,29,1615.749999997206,9.805050626503018,5,156,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,5.054630571877045,10.988399035187475,0.0009903202506977879
ITST,45,p,2,390,153.84615384615384,4,2,a,74.79787473312055,74,1678.414999973029,-0.7978747331205511,5,157,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-1.099726948004502,-2.3907263572646884,1.7363467436134878e-12
ITST,45,p,7,1000,60.0,1,2,a,6.875176187496734,29,1489.0049999812618,22.124823812503266,5,158,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,16.388747941502672,35.62794540718797,0.015227225626301135
ITST,45,p,4,774,77.51937984496124,2,0,a,25.354902613380577,48,1300.7250000955537,22.645097386619423,5,159,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,18.38751057233155,39.973109915622615,0.009969486751083455
ITST,45,p,2,329,182.370820668693,5,0,a,87.06720173383901,77,4795.905000064522,-10.067201733839013,5,160,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-9.387434130023479,-20.407598670248614,0.0029783597066989293
ITST,45,p,3,710,84.50704225352112,2,0,a,31.580629700998873,48,1597.8499999037012,16.419370299001127,5,161,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,12.659879027742022,27.52165574038603,0.003859937049711344
ITST,45,p,5,504,119.04761904761905,3,0,a,56.30039424560527,52,3462.745000026189,-4.300394245605268,5,162,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-6.0821559487185795,-13.222164430889439,0.0004504479574829069
ITST,45,p,2,710,84.50704225352112,2,1,a,31.580629700998873,38,1776.319999946281,6.419370299001127,5,163,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,2.659879027742022,5.782383445542696,0.00020975617115175687
ITST,45,p,5,463,129.58963282937364,4,2,a,62.42097125758927,80,1309.9099999526516,17.579028742410728,5,164,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,16.286949945009212,35.40664397070389,0.005480076793973379
ITST,45,p,7,358,167.5977653631285,5,1,a,80.97360155738828,88,1397.2399999620393,7.026398442611722,5,165,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,7.218641449512987,15.692801206980539,0.0025722216435807026
ITST,45,p,5,652,92.02453987730061,2,2,a,37.727982709047225,45,3327.3850000696257,7.272017290952775,5,166,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,4.004351165839729,8.705168035836323,0.00037359483523774186
ITST,45,p,6,463,129.58963282937364,4,0,a,62.42097125758927,84,1406.349999946542,21.579028742410728,5,167,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,20.286949945009212,44.10235288864122,0.008328925842042766
ITST,45,p,5,1000,60.0,1,2,a,6.875176187496734,22,1561.32500001695,15.124823812503266,5,168,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,9.388747941502672,20.410454800797638,0.004983056975471457
ITST,45,p,4,425,141.1764705882353,4,0,a,68.5984388693479,77,1683.2649999996647,8.401561130652098,5,169,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,7.603716828485844,16.52992705873363,0.0016814731643295876
ITST,45,p,7,550,109.0909090909091,3,2,a,50.0,52,2451.744999969378,2.0,5,170,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-0.2858310670437163,-0.6213759396788969,2.4489433098375956e-06
ITST,45,p,6,329,182.370820668693,5,2,a,87.06720173383901,82,1758.159999968484,-5.067201733839013,5,171,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-4.387434130023479,-9.537962522826946,0.00043340400656095303
ITST,45,p,4,550,109.0909090909091,3,0,a,50.0,33,2487.2449999675155,-17.0,5,172,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-19.285831067043716,-41.925993299881235,0.005275442810588569
ITST,45,p,6,774,77.51937984496124,2,2,a,25.354902613380577,45,2130.7299999753013,19.645097386619423,5,173,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,15.38751057233155,33.45132822716961,0.007022084499894344
ITST,45,p,4,1000,60.0,1,0,a,6.875176187496734,31,1736.6150000598282,24.124823812503266,5,174,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,18.388747941502672,39.97579986615664,0.0191785409137535
ITST,45,p,6,599,100.1669449081803,3,2,a,43.84378078116181,65,1413.4449999546632,21.15621921883819,5,175,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,18.377853655557118,39.95211648129381,0.005785388911437159
ITST,45,p,7,710,84.50704225352112,2,0,a,31.580629700998873,32,2852.719999966212,0.41937029900112677,5,176,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-3.340120972257978,-7.261179931363302,0.00019893118653616635
ITST,45,p,2,599,100.1669449081803,3,1,a,43.84378078116181,51,1912.4399999855088,7.156219218838189,5,177,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,4.377853655557118,9.517135268513146,0.0003961558636458005
ITST,45,p,7,425,141.1764705882353,4,0,a,68.5984388693479,80,1499.8700000578538,11.401561130652098,5,178,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,10.603716828485844,23.05170874718663,0.0030592137629969016
ITST,45,p,6,1000,60.0,1,2,a,6.875176187496734,10,1528.8300000829622,3.1248238125032657,5,179,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-2.611252058497328,-5.676671953014359,0.0003974844787765298
ITST,45,p,3,302,198.67549668874173,5,2,a,93.24415345434716,75,1985.770000028424,-18.244153454347156,5,180,6,0,0,14.0,0.8724182807003802,52.285831067043716,45.99969982607031,-17.070192629693537,-37.10935657023355,0.013954536396457523
ITST,46,p,4,710,84.50704225352112,2,1,p,31.580629700998873,0,3620.0,-31.580629700998873,0,1,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-31.084850906573354,-61.89516081228069,0.02279141808755424
ITST,46,p,6,504,119.04761904761905,3,2,p,56.30039424560527,51,2473.0,-5.300394245605268,0,2,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-4.914261969747351,-9.785121241384706,0.0003279927377765398
ITST,46,p,5,358,167.5977653631285,5,2,p,80.97360155738828,86,4559.0,5.026398442611722,0,3,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,5.30309070828055,10.55934458806511,0.001669422734715282
ITST,46,p,6,652,92.02453987730061,2,2,p,37.727982709047225,35,2314.0,-2.7279827090472253,0,4,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-2.25947099698093,-4.498986375361557,0.00013807706798660234
ITST,46,p,7,843,71.17437722419929,1,0,p,19.194949373496982,4,2630.0,-15.194949373496982,0,5,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-14.644232890423531,-29.15912810550368,0.009159283537006532
ITST,46,p,3,550,109.0909090909091,3,1,p,50.0,55,2656.0,5.0,0,6,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,5.414078185026568,10.78033930159907,0.0004563504480651827
ITST,46,p,5,1000,60.0,1,1,p,6.875176187496734,38,2308.0,31.124823812503266,0,7,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,31.73018564775837,63.18013070656935,0.05008928447013223
ITST,46,p,3,710,84.50704225352112,2,1,p,31.580629700998873,29,2733.0,-2.5806297009988732,0,8,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-2.0848509065733545,-4.151288436924724,0.0001826449047285598
ITST,46,p,2,550,109.0909090909091,3,1,p,50.0,45,3134.0,-5.0,0,9,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-4.585921814973432,-9.131340827834023,0.00030575386123058096
ITST,46,p,3,843,71.17437722419929,1,1,p,19.194949373496982,18,5909.0,-1.194949373496982,0,10,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-0.644232890423531,-1.282775924297347,0.000141009496569324
ITST,46,p,4,329,182.370820668693,5,2,p,87.06720173383901,100,5972.0,12.932798266160987,0,11,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,13.18246187451048,26.248496416369964,0.010122546308486916
ITST,46,p,3,390,153.84615384615384,4,1,p,74.79787473312055,100,2908.0,25.20212526687945,0,12,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,25.50621046926834,50.78715041780687,0.020260296091421038
ITST,46,p,2,329,182.370820668693,5,0,p,87.06720173383901,100,4516.0,12.932798266160987,0,13,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,13.18246187451048,26.248496416369964,0.010122546308486916
ITST,46,p,4,599,100.1669449081803,3,0,p,43.84378078116181,51,2375.0,7.156219218838189,0,14,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,7.597603813020335,15.128105687502211,0.0008714902709921213
ITST,46,p,2,652,92.02453987730061,2,0,p,37.727982709047225,5,3758.0,-32.727982709047225,0,15,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-32.25947099698093,-64.23402676366084,0.019690251153766505
ITST,46,p,5,425,141.1764705882353,4,2,p,68.5984388693479,95,3868.0,26.401561130652098,0,16,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,26.73314443312684,53.23018208063566,0.01723562653241196
ITST,46,p,4,918,65.359477124183,1,2,p,13.046873249910696,41,8610.0,27.953126750089304,0,17,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,28.53111352295955,56.81024062057135,0.032686206803558736
ITST,46,p,2,390,153.84615384615384,4,1,p,74.79787473312055,67,2630.0,-7.797874733120551,0,18,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-7.493789530731661,-14.921394009322336,0.0011116076331805199
ITST,46,p,5,710,84.50704225352112,2,0,p,31.580629700998873,0,2783.0,-31.580629700998873,0,19,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-31.084850906573354,-61.89516081228069,0.022791418087554235
ITST,46,p,7,463,129.58963282937364,4,0,p,62.42097125758927,51,2690.0,-11.420971257589272,0,20,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-11.061987296990502,-22.02627526535271,0.0019884668705363604
ITST,46,p,6,302,198.67549668874173,5,2,p,93.24415345434716,100,2470.0,6.755846545652844,0,21,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,6.978111784155743,13.894592975353683,0.00462194329877308
ITST,46,p,5,550,109.0909090909091,3,0,p,50.0,34,2682.0,-16.0,0,22,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-15.585921814973432,-31.034188970210426,0.0036263058254116325
ITST,46,p,6,390,153.84615384615384,4,2,p,74.79787473312055,33,7760.0,-41.79787473312055,0,23,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-41.49378953073166,-82.62110644939486,0.045943284817768056
ITST,46,p,7,358,167.5977653631285,5,2,p,80.97360155738828,93,2555.0,12.026398442611722,0,24,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,12.30309070828055,24.497520678668273,0.006855594290813595
ITST,46,p,4,463,129.58963282937364,4,1,p,62.42097125758927,49,4333.0,-13.420971257589272,0,25,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-13.061987296990502,-26.008611291239326,0.00282653269493926
ITST,46,p,2,918,65.359477124183,1,1,p,13.046873249910696,0,2206.0,-13.046873249910696,0,26,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-12.46888647704045,-24.827647910104332,0.008964857485167566
ITST,46,p,3,302,198.67549668874173,5,2,p,93.24415345434716,83,5257.0,-10.244153454347156,0,27,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-10.021888215844257,-19.955263244682577,0.0035470515270035826
ITST,46,p,7,599,100.1669449081803,3,0,p,43.84378078116181,49,5210.0,5.156219218838189,0,28,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,5.597603813020335,11.145769661615592,0.00046397701646492005
ITST,46,p,6,918,65.359477124183,1,0,p,13.046873249910696,23,3503.0,9.953126750089304,0,29,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,10.53111352295955,20.969216387591782,0.003582321659377497
ITST,46,p,7,710,84.50704225352112,2,2,p,31.580629700998873,10,3143.0,-21.580629700998873,0,30,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-21.084850906573354,-41.9834806828476,0.01072683977723721
ITST,46,p,6,843,71.17437722419929,1,0,a,19.194949373496982,13,2489.0,-6.194949373496982,1,31,6,0,0,23.0,0.8832393088434631,49.58592181497343,50.22177905127241,-5.644232890423531,-11.238615989013894,0.0017483951068141606
