subject,pitch,ioi,tempo,loudness,tap_condition,key_press,tap_times,true_score,response,rt,error,tapped,tap_type,block,trial,test_correct,test_incorrect,test_skipped,extreme_responses,pearsonr,intercept,slope,residual,cooks
8,5,652,2,0,False,,,37.72798,50.0,1263.7950000353158,12.272019999999998,False,0,0,1,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,15.900271857906795,0.008016752562282238
8,6,358,5,1,False,,,80.9736,100.0,3578.1800001859665,19.026399999999995,False,0,0,2,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,12.286012416579084,0.015308602329623383
8,2,390,4,0,False,,,74.79787,100.0,1629.9250000156462,25.202129999999997,False,0,0,3,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,19.942441646005122,0.024854485848946832
8,5,329,5,2,False,,,87.0672,100.0,1116.6150001809,12.9328,False,0,0,4,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,4.7314006549189,0.006243735901942947
8,7,504,3,2,False,,,56.30039,50.0,897.7049998939037,-6.30039,False,0,0,5,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-7.125091568250511,0.0005984636506489085
8,5,1000,1,0,False,,,6.87518,0.0,5391.910000238568,-6.87518,False,0,0,6,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,4.150397937509593,0.000604650854283369
8,3,302,5,1,False,,,93.24415,100.0,3220.674999989569,6.755849999999995,False,0,0,7,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-2.926547153881671,0.0004098567591675086
8,5,599,3,2,False,,,43.84378,50.0,1809.9649995565414,6.156219999999998,False,0,0,8,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,8.318139996665018,0.0022857373554719864
8,3,425,4,2,False,,,68.59844,100.0,1630.2050002850592,31.401560000000003,False,0,0,9,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,27.628264433182807,0.03349825163379845
8,4,652,2,2,False,,,37.72798,8.0,2721.909999847412,-29.727980000000002,False,0,0,10,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-26.099728142093205,0.01840817346000269
8,3,918,1,0,False,,,13.04687,14.0,2633.6799999698997,0.9531299999999998,False,0,0,11,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,10.498964652257087,0.0063745068319583246
8,2,774,2,2,False,,,25.3549,0.0,1877.8800000436604,-25.3549,False,0,0,12,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-18.760058043630814,0.01597448180533764
8,3,550,3,0,False,,,50.0,50.0,609.8599997349083,0.0,False,0,0,13,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,0.6858955481816338,0.00013849134420020854
8,7,358,5,1,False,,,80.9736,100.0,1469.9099999852479,19.026399999999995,False,0,0,14,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,12.286012416579084,0.015308602329623383
8,6,774,2,2,False,,,25.3549,0.0,1901.9849998876452,-25.3549,False,0,0,15,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-18.760058043630814,0.01597448180533764
8,4,329,5,1,False,,,87.0672,100.0,2050.245000049472,12.9328,False,0,0,16,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,4.7314006549189,0.006243735901942947
8,6,843,1,2,False,,,19.19495,0.0,1216.650000307709,-19.19495,False,0,0,17,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-11.123184299084214,0.007845210031943415
8,4,390,4,0,False,,,74.79787,100.0,3381.7750001326203,25.202129999999997,False,0,0,18,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,19.942441646005122,0.024854485848946832
8,2,329,5,2,False,,,87.0672,21.0,2535.6950000859797,-66.0672,False,0,0,19,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-74.2685993450811,0.34974521233246453
8,7,1000,1,1,False,,,6.87518,9.0,1505.9549999423325,2.1248199999999997,False,0,0,20,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,13.150397937509593,0.012162768327525617
8,5,463,4,2,False,,,62.42097,80.0,2133.9100003242493,17.579030000000003,False,0,0,21,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,15.286851824167258,0.009295848005805536
8,4,504,3,0,False,,,56.30039,50.0,664.3400001339614,-6.30039,False,0,0,22,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-7.125091568250511,0.0005984636506489085
8,6,425,4,0,False,,,68.59844,64.0,1305.8500001206994,-4.5984399999999965,False,0,0,23,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-8.371735566817193,0.0009581597557049595
8,3,774,2,0,False,,,25.3549,28.0,1057.1449999697506,2.6450999999999993,False,0,0,24,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,9.239941956369186,0.003689724867066824
8,7,390,4,2,False,,,74.79787,100.0,2079.7500000335276,25.202129999999997,False,0,0,25,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,19.942441646005122,0.024854485848946832
8,6,599,3,2,False,,,43.84378,36.0,2796.185000333935,-7.843780000000002,False,0,0,26,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-5.681860003334982,0.0004851623343224357
8,2,918,1,1,False,,,13.04687,0.0,1249.66000020504,-13.04687,False,0,0,27,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-3.5010353477429144,0.0015223925566666518
8,7,774,2,0,False,,,25.3549,25.0,1037.9200000315905,-0.35490000000000066,False,0,0,28,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,6.2399419563691865,0.0016559291080526428
8,2,550,3,0,False,,,50.0,77.0,3942.4100001342595,27.0,False,0,0,29,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,27.685895548181634,0.020405017791372583
8,4,1000,1,1,False,,,6.87518,17.0,859.9399998784065,10.12482,False,0,0,30,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,21.150397937509595,0.034766785120793335
8,4,550,3,2,False,,,50.0,68.0,1462.294999975711,18.0,False,0,1,31,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,18.685895548181634,0.009831416634220512
8,3,358,5,0,False,,,80.9736,77.0,1169.749999884516,-3.9736000000000047,False,0,1,32,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-10.713987583420916,0.002480679933244326
8,2,599,3,2,False,,,43.84378,34.0,21126.129999756813,-9.843780000000002,False,0,1,33,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-7.681860003334982,0.0010241882822732058
8,6,652,2,1,False,,,37.72798,25.0,2041.9649998657405,-12.727980000000002,False,0,1,34,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-9.099728142093205,0.001981947012306296
8,2,358,5,1,False,,,80.9736,69.0,67435.91000000015,-11.973600000000005,False,0,1,35,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-18.713987583420916,0.012136592169178255
8,6,504,3,0,False,,,56.30039,50.0,469.84999999403954,-6.30039,False,0,1,36,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-7.125091568250511,0.0005984636506489085
8,3,652,2,1,False,,,37.72798,24.0,1582.0900001563132,-13.727980000000002,False,0,1,37,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-10.099728142093205,0.0024881419748502293
8,7,843,1,2,False,,,19.19495,0.0,965.7700001262128,-19.19495,False,0,1,38,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-11.123184299084214,0.007845210031943415
8,5,550,3,0,False,,,50.0,50.0,968.2000000029802,0.0,False,0,1,39,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,0.6858955481816338,0.00013849134420020854
8,2,843,1,2,False,,,19.19495,0.0,1158.6899999529123,-19.19495,False,0,1,40,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-11.123184299084214,0.007845210031943415
8,7,302,5,2,False,,,93.24415,100.0,1591.889999806881,6.755849999999995,False,0,1,41,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-2.926547153881671,0.0004098567591675086
8,5,918,1,2,False,,,13.04687,0.0,67251.92999979481,-13.04687,False,0,1,42,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-3.5010353477429144,0.0015223925566666518
8,7,463,4,1,False,,,62.42097,79.0,5026.80499991402,16.579030000000003,False,0,1,43,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,14.286851824167258,0.008290433061621636
8,4,358,5,0,False,,,80.9736,82.0,49030.29999975115,1.0263999999999953,False,0,1,44,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-5.713987583420916,0.00014596417548378614
8,6,390,4,1,False,,,74.79787,81.0,1167.379999998957,6.202129999999997,False,0,1,45,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,0.9424416460051219,0.0009382283368575136
8,3,1000,1,2,False,,,6.87518,0.0,148993.78499994054,-6.87518,False,0,1,46,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,4.150397937509593,0.000604650854283369
8,7,550,3,0,False,,,50.0,50.0,1044.230000115931,0.0,False,0,1,47,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,0.6858955481816338,0.00013849134420020854
8,6,1000,1,1,False,,,6.87518,1.0,2986.9499998167157,-5.87518,False,0,1,48,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,5.150397937509593,0.0011635840940980538
8,3,463,4,1,False,,,62.42097,78.0,214322.60000007227,15.579030000000003,False,0,1,49,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,13.286851824167258,0.007342545149216416
8,4,774,2,0,False,,,25.3549,25.0,1261.0999997705221,-0.35490000000000066,False,0,1,50,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,6.2399419563691865,0.0016559291080526428
8,2,425,4,1,False,,,68.59844,77.0,1254.0949997492135,8.401560000000003,False,0,1,51,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,4.628264433182807,0.0021451898830655274
8,5,710,2,1,False,,,31.58063,22.0,1056.4250000752509,-9.58063,False,0,1,52,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-4.47847568165874,0.0006082334887907333
8,4,843,1,2,False,,,19.19495,21.0,1998.7050001509488,1.8050500000000014,False,0,1,53,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,9.876815700915786,0.004868319258722418
8,7,710,2,2,False,,,31.58063,20.0,170852.29499964043,-11.58063,False,0,1,54,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-6.47847568165874,0.001335247984884342
8,5,302,5,0,False,,,93.24415,100.0,924.5349997654557,6.755849999999995,False,0,1,55,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-2.926547153881671,0.0004098567591675086
8,2,652,2,1,False,,,37.72798,0.0,5410.900000017136,-37.72798,False,0,1,56,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-34.099728142093205,0.031888833026896234
8,5,390,4,1,False,,,74.79787,100.0,122454.77499999106,25.202129999999997,False,0,1,57,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,19.942441646005122,0.024854485848946832
8,6,329,5,0,False,,,87.0672,100.0,1199.8100001364946,12.9328,False,0,1,58,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,4.7314006549189,0.006243735901942947
8,4,463,4,2,False,,,62.42097,19.0,2767.7699998021126,-43.42097,False,0,1,59,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-45.71314817583274,0.05324000456556659
8,3,599,3,1,False,,,43.84378,26.0,1444.0000001341105,-17.843780000000002,False,0,1,60,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-15.681860003334982,0.0051709194515066215
8,3,843,1,1,False,,,19.19495,0.0,4913.02500013262,-19.19495,False,0,2,61,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-11.123184299084214,0.007845210031943415
8,7,652,2,1,False,,,37.72798,42.0,1070.9099997766316,4.272019999999998,False,0,2,62,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,7.9002718579067945,0.00217515874406516
8,4,918,1,0,False,,,13.04687,0.0,1599.1449998691678,-13.04687,False,0,2,63,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-3.5010353477429144,0.0015223925566666518
8,5,425,4,0,False,,,68.59844,71.0,1123.1549996882677,2.4015600000000035,False,0,2,64,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-1.3717355668171933,0.00011348547154590908
8,4,710,2,1,False,,,31.58063,28.0,1751.1249999515712,-3.5806299999999993,False,0,2,65,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,1.5215243183412603,0.00012041934723338481
8,5,843,1,1,False,,,19.19495,15.0,2021.3349997065961,-4.194949999999999,False,0,2,66,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,3.8768157009157864,0.0006017932983702916
8,4,425,4,1,False,,,68.59844,73.0,1392.2399999573827,4.4015600000000035,False,0,2,67,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,0.6282644331828067,0.0005080832558166737
8,6,302,5,2,False,,,93.24415,100.0,1331.32000034675,6.755849999999995,False,0,2,68,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-2.926547153881671,0.0004098567591675086
8,2,1000,1,0,False,,,6.87518,1.0,1843.3699999004602,-5.87518,False,0,2,69,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,5.150397937509593,0.0011635840940980538
8,4,302,5,2,False,,,93.24415,97.0,1694.9700000695884,3.7558499999999952,False,0,2,70,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-5.926547153881671,6.907351332103304e-05
8,2,710,2,0,False,,,31.58063,32.0,3029.359999578446,0.4193700000000007,False,0,2,71,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,5.52152431834126,0.0012062343751313826
8,3,390,4,0,False,,,74.79787,62.0,4327.260000165552,-12.797870000000003,False,0,2,72,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-18.057558353994878,0.009291423250437834
8,7,599,3,1,False,,,43.84378,36.0,1130.9500001370907,-7.843780000000002,False,0,2,73,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-5.681860003334982,0.0004851623343224357
8,5,358,5,1,False,,,80.9736,64.0,1482.5450000353158,-16.973600000000005,False,0,2,74,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-23.713987583420916,0.021871766706335127
8,3,504,3,2,False,,,56.30039,50.0,1670.6150001846254,-6.30039,False,0,2,75,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-7.125091568250511,0.0005984636506489085
8,7,329,5,0,False,,,87.0672,87.0,4228.900000452995,-0.0671999999999997,False,0,2,76,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-8.2685993450811,0.0009798969356509416
8,4,599,3,1,False,,,43.84378,27.0,4080.710000358522,-16.843780000000002,False,0,2,77,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-14.681860003334982,0.00447839815982729
8,6,918,1,0,False,,,13.04687,1.0,1933.4599999710917,-12.04687,False,0,2,78,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-2.5010353477429144,0.000931956738464615
8,2,302,5,0,False,,,93.24415,66.0,1647.0500002615154,-27.244150000000005,False,0,2,79,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-36.92654715388167,0.09204511190788123
8,7,425,4,0,False,,,68.59844,75.0,5404.585000127554,6.4015600000000035,False,0,2,80,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,2.6282644331828067,0.0011853180596565463
8,6,550,3,1,False,,,50.0,40.0,840.5849998816848,-10.0,False,0,2,81,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-9.314104451818366,0.0013527047978915535
8,3,710,2,2,False,,,31.58063,23.0,934.9899999797344,-8.58063,False,0,2,82,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-3.4784756816587397,0.0003505530749141465
8,7,918,1,0,False,,,13.04687,1.0,1210.9350003302097,-12.04687,False,0,2,83,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-2.5010353477429144,0.000931956738464615
8,6,463,4,2,False,,,62.42097,72.0,1509.7100003622472,9.579030000000003,False,0,2,84,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,7.2868518241672575,0.002863285342137302
8,5,774,2,2,False,,,25.3549,28.0,3002.7700001373887,2.6450999999999993,False,0,2,85,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,9.239941956369186,0.003689724867066824
8,2,504,3,1,False,,,56.30039,50.0,901.2150000780821,-6.30039,False,0,2,86,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-7.125091568250511,0.0005984636506489085
8,6,710,2,0,False,,,31.58063,32.0,1065.0450000539422,0.4193700000000007,False,0,2,87,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,5.52152431834126,0.0012062343751313826
8,2,463,4,2,False,,,62.42097,73.0,2239.215000066906,10.579030000000003,False,0,2,88,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,8.286851824167258,0.0034660110638704603
8,5,504,3,1,False,,,56.30039,67.0,6309.410000219941,10.69961,False,0,2,89,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,9.874908431749489,0.0036411942478537847
8,3,329,5,2,False,,,87.0672,69.0,1572.9399998672307,-18.0672,False,0,2,90,5,0,1,36.0,0.8962270064213289,613.6094565901312,-89.42989865423667,-26.2685993450811,0.033876218151824115
9,5,504,3,0,False,,,56.30039,50.0,1372.1649999997753,-6.30039,False,0,0,1,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-8.705758772557786,0.0021622455134628696
9,2,710,2,0,False,,,31.58063,0.0,3746.2099999993225,-31.58063,False,0,0,2,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-38.997409457224975,0.08065631340870895
9,6,599,3,0,False,,,43.84378,50.0,1099.1750000002794,6.156219999999998,False,0,0,3,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,1.225536851246801,0.00018660831901646093
9,5,774,2,0,False,,,25.3549,8.0,2861.7199999998556,-17.3549,False,0,0,4,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-26.033818320937932,0.045172040382031924
9,2,843,1,2,False,,,19.19495,0.0,3905.0049999996263,-19.19495,False,0,0,5,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-29.122666760466032,0.07297447130543086
9,4,329,5,0,False,,,87.0672,91.0,2923.730000000418,3.9328000000000003,False,0,0,6,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,7.764760446930069,0.010514095398461579
9,7,918,1,0,False,,,13.04687,10.0,3559.144999999262,-3.04687,False,0,0,7,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-14.220984479380803,0.021792293215739958
9,6,302,5,1,False,,,93.24415,100.0,2274.3399999999383,6.755849999999995,False,0,0,8,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,11.840056492244457,0.027242005664307047
9,4,1000,1,0,False,,,6.87518,22.0,2114.619999999384,15.12482,False,0,0,9,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,2.699530089234141,0.001155359662559324
9,5,329,5,1,False,,,87.0672,95.0,1638.605000000127,7.9328,False,0,0,10,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,11.764760446930069,0.021001914217011308
9,3,843,1,2,False,,,19.19495,29.0,2077.8449999997974,9.805050000000001,False,0,0,11,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-0.12266676046603209,8.314004733070444e-06
9,2,358,5,1,False,,,80.9736,93.0,2993.660000000091,12.026399999999995,False,0,0,12,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,14.623010639756785,0.023875686235698163
9,3,710,2,2,False,,,31.58063,16.0,2226.3549999998068,-15.58063,False,0,0,13,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-22.997409457224975,0.02734091816470446
9,4,425,4,0,False,,,68.59844,66.0,3071.4800000005635,-2.5984399999999965,False,0,0,14,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-2.5106320715291304,5.525698570338046e-05
9,2,550,3,1,False,,,50.0,43.0,3131.229999999923,-7.0,False,0,0,15,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-10.682637682846867,0.003372122264161411
9,6,425,4,0,False,,,68.59844,65.0,2308.8849999994854,-3.5984399999999965,False,0,0,16,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-3.5106320715291304,0.0002206645870187865
9,7,504,3,0,False,,,56.30039,50.0,560.2150000004331,-6.30039,False,0,0,17,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-8.705758772557786,0.002162245513462873
9,5,918,1,2,False,,,13.04687,21.0,2893.0900000004913,7.95313,False,0,0,18,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-3.220984479380803,0.0009622882972742781
9,7,425,4,1,False,,,68.59844,65.0,3714.5300000002026,-3.5984399999999965,False,0,0,19,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-3.5106320715291304,0.0002206645870187865
9,6,710,2,2,False,,,31.58063,50.0,1196.4450000004726,18.41937,False,0,0,20,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,11.002590542775025,0.007530703940223419
9,3,550,3,2,False,,,50.0,50.0,582.5150000000722,0.0,False,0,0,21,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-3.6826376828468668,0.0002446090518296818
9,7,710,2,1,False,,,31.58063,38.0,5535.434999999765,6.419370000000001,False,0,0,22,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-0.9974094572249754,4.8735626146750915e-06
9,6,843,1,1,False,,,19.19495,50.0,2922.094999999914,30.80505,False,0,0,23,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,20.877333239533968,0.04023573175985443
9,5,463,4,0,False,,,62.42097,50.0,6821.234999999462,-12.420969999999997,False,0,0,24,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-13.585516811753848,0.006686584158905544
9,7,358,5,1,False,,,80.9736,78.0,2352.9649999990943,-2.9736000000000047,False,0,0,25,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-0.37698936024321483,0.0001745673620280491
9,2,390,4,1,False,,,74.79787,72.0,7791.860000000277,-2.797870000000003,False,0,0,26,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-1.453261979704891,2.5485345081960962e-06
9,4,652,2,0,False,,,37.72798,50.0,2768.699999999604,12.272019999999998,False,0,0,27,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,6.101484780676927,0.002156122723030119
9,3,329,5,2,False,,,87.0672,92.0,2269.984999999928,4.9328,False,0,0,28,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,8.764760446930069,0.012799254511684153
9,4,504,3,1,False,,,56.30039,50.0,5002.134999999718,-6.30039,False,0,0,29,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-8.705758772557786,0.002162245513462873
9,3,390,4,0,False,,,74.79787,50.0,924.1400000000722,-24.797870000000003,False,0,0,30,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-23.45326197970489,0.03313860951261317
9,3,504,3,1,False,,,56.30039,50.0,1192.359999999986,-6.30039,False,0,1,31,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-8.705758772557786,0.002162245513462873
9,6,918,1,2,False,,,13.04687,50.0,18552.520000000135,36.95313,False,0,1,32,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,25.779015520619197,0.0763874563534265
9,5,599,3,1,False,,,43.84378,50.0,2081.81500000041,6.156219999999998,False,0,1,33,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,1.225536851246801,0.00018660831901646093
9,3,1000,1,0,False,,,6.87518,33.0,9232.84000000055,26.12482,False,0,1,34,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,13.699530089234141,0.027146867781934966
9,6,504,3,2,False,,,56.30039,50.0,1179.6999999997206,-6.30039,False,0,1,35,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-8.705758772557786,0.002162245513462873
9,5,358,5,0,False,,,80.9736,71.0,4189.445000000065,-9.973600000000005,False,0,1,36,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-7.376989360243215,0.002780456206413314
9,7,463,4,2,False,,,62.42097,50.0,5648.369999999879,-12.420969999999997,False,0,1,37,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-13.585516811753848,0.006686584158905544
9,4,358,5,1,False,,,80.9736,50.0,8591.964999999618,-30.973600000000005,False,0,1,38,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-28.376989360243215,0.06277896468394323
9,5,425,4,2,False,,,68.59844,50.0,11361.875000000466,-18.598439999999997,False,0,1,39,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-18.51063207152913,0.015919870414948058
9,4,599,3,2,False,,,43.84378,50.0,4823.23499999987,6.156219999999998,False,0,1,40,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,1.225536851246801,0.00018660831901646093
9,5,710,2,1,False,,,31.58063,50.0,3600.979999999283,18.41937,False,0,1,41,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,11.002590542775025,0.007530703940223419
9,6,358,5,0,False,,,80.9736,50.0,5242.964999999502,-30.973600000000005,False,0,1,42,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-28.376989360243215,0.06277896468394323
9,5,843,1,0,False,,,19.19495,37.0,3550.4499999997206,17.80505,False,0,1,43,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,7.877333239533968,0.006115179898501143
9,4,710,2,2,False,,,31.58063,50.0,989.9900000001071,18.41937,False,0,1,44,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,11.002590542775025,0.007530703940223419
9,2,918,1,0,False,,,13.04687,20.0,2049.7999999996973,6.95313,False,0,1,45,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-4.220984479380803,0.0017322989393501718
9,6,774,2,0,False,,,25.3549,32.0,2278.159999999916,6.645099999999999,False,0,1,46,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-2.0338183209379324,0.00015050984356252333
9,2,599,3,0,False,,,43.84378,43.0,5493.464999999502,-0.8437800000000024,False,0,1,47,2,4,0,38.0,0.8595231473063331,416.5719680453001,-57.51093981908874,-5.774463148753199,0.0008962000589602961
