trial_type,trial_index,time_elapsed,internal_node_id,subject,tap_condition,code_version,tap_times,stimulus,key_press,event,button_pressed,response,experiment,valid_key_press,valid_tap_times,pref_rate,test_correct,test_incorrect,test_skipped,extreme_responses,pearsonr,intercept,slope
audio-multiple-response,17,153034,0.0-6.0,78,False,v1.1,"[491, 1189, 1840, 2579, 3299, 4029, 4779, 5480, 6200, 6909, 7560, 8291, 9040, 9720, 10400, 11091, 11789, 12520, 13189, 13899, 14571]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  491  1189  1840  2579  3299  4029  4779  5480  6200  6909  7560  8291
  9040  9720 10400 11091 11789 12520 13189 13899 14571]",705.0,6,0,0,24.0,0.7744352615048017,52.9477776624347,30.329830121709946
audio-multiple-response,17,122331,0.0-6.0,79,False,v1.1,"[4383, 4661, 4917, 5184, 5428, 5683, 5944, 6211, 6455, 6699, 6966, 7517, 8731, 8992, 9218, 9445, 9712, 9961, 11981, 12307, 12632, 12945, 13700, 14745]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[ 4383  4661  4917  5184  5428  5683  5944  6211  6455  6699  6966  7517
  8731  8992  9218  9445  9712  9961 11981 12307 12632 12945 13700 14745]",267.0,2,4,0,20.0,0.9143603768024215,52.13827296009272,51.39751478116874
audio-multiple-response,17,133968,0.0-6.0,80,False,v1.1,"[155, 395, 672, 1360, 1563, 1717, 1888, 2069, 2267, 2480, 2683, 2875, 3072, 3275, 3461, 3653, 3824, 4011, 4213, 4411, 4603, 4816, 5024, 5216, 5408, 5621, 5813, 6011, 6203, 6405, 6624, 6821, 7019, 7216, 7397, 7611, 7808, 8016, 8213, 8432, 8667, 8869, 9077, 9275, 9477, 9669, 9877, 10075, 10272, 10459, 10709, 10917, 11115, 11317, 11525, 11717, 11947, 12144, 12357, 12549, 12768, 12965, 13195, 13392, 13589, 13803, 14016, 14256, 14480, 14683, 14901]",,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70]",tapping_test,,,IT2,"[70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70]","[  155   395   672  1360  1563  1717  1888  2069  2267  2480  2683  2875
  3072  3275  3461  3653  3824  4011  4213  4411  4603  4816  5024  5216
  5408  5621  5813  6011  6203  6405  6624  6821  7019  7216  7397  7611
  7808  8016  8213  8432  8667  8869  9077  9275  9477  9669  9877 10075
 10272 10459 10709 10917 11115 11317 11525 11717 11947 12144 12357 12549
 12768 12965 13195 13392 13589 13803 14016 14256 14480 14683 14901]",200.0,5,0,1,76.0,0.9377853826767872,51.63405378671962,68.7152470185182
audio-multiple-response,17,257351,0.0-6.0,84,True,v1.1,"[552, 920, 1331, 1701, 2091, 2472, 2872, 3240, 3632, 4000, 4341, 4691, 5051, 5352, 5691, 6120, 6501, 6872, 7221, 7571, 7960, 8280, 8691, 9000, 9360, 9712, 10091, 10432, 10760, 11131, 11480, 11872, 12200, 12552, 12941, 13280, 13651, 13981, 14301, 14640, 15011]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  552   920  1331  1701  2091  2472  2872  3240  3632  4000  4341  4691
  5051  5352  5691  6120  6501  6872  7221  7571  7960  8280  8691  9000
  9360  9712 10091 10432 10760 11131 11480 11872 12200 12552 12941 13280
 13651 13981 14301 14640 15011]",364.0,6,0,0,44.0,0.9283011525033591,48.99021079911479,60.06591835595151
audio-multiple-response,17,149754,0.0-6.0,85,False,v1.1,"[811, 1291, 1709, 2131, 2581, 3040, 3509, 3949, 4440, 4861, 5269, 5709, 6229, 6661, 7101, 7589, 8000, 8461, 8920, 9389, 9941, 10341, 10789, 11229, 11720, 12171, 12581, 12941, 13309, 13720, 14069, 14429, 14891]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74]","[  811  1291  1709  2131  2581  3040  3509  3949  4440  4861  5269  5709
  6229  6661  7101  7589  8000  8461  8920  9389  9941 10341 10789 11229
 11720 12171 12581 12941 13309 13720 14069 14429 14891]",440.0,1,5,0,30.0,0.9400745722265096,46.90999096080803,52.52800663185691
audio-multiple-response,17,157177,0.0-6.0,86,False,v1.1,"[650, 1010, 1289, 1637, 1939, 2810, 3158, 3471, 3779, 4122, 4447, 4748, 5056, 5352, 5700, 6002, 6293, 6629, 7059, 7401, 7715, 8046, 8382, 8760, 9096, 9462, 9793, 10147, 10478, 10820, 11175, 11535, 11889, 12231, 12527, 12887, 13218, 13549, 13903, 14245, 14582, 14930]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  650  1010  1289  1637  1939  2810  3158  3471  3779  4122  4447  4748
  5056  5352  5700  6002  6293  6629  7059  7401  7715  8046  8382  8760
  9096  9462  9793 10147 10478 10820 11175 11535 11889 12231 12527 12887
 13218 13549 13903 14245 14582 14930]",337.0,5,0,1,27.0,0.9431589248849305,51.27889263242251,58.43176998778984
audio-multiple-response,17,131629,0.0-6.0,87,True,v1.1,"[819, 1411, 2148, 2862, 3617, 4452, 5271, 6020, 6780, 7535, 8330, 9125, 9927, 10710, 11581, 12341, 13172, 13932, 14681]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  819  1411  2148  2862  3617  4452  5271  6020  6780  7535  8330  9125
  9927 10710 11581 12341 13172 13932 14681]",760.0,6,0,0,33.0,0.8923980769232418,50.063685051189815,55.793955698709354
audio-multiple-response,17,176104,0.0-6.0,89,True,v1.1,"[480, 1141, 1869, 2629, 3389, 4181, 4949, 5701, 6461, 7251, 8011, 8851, 9651, 10429, 11211, 12029, 12800, 13531, 14211, 14861]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  480  1141  1869  2629  3389  4181  4949  5701  6461  7251  8011  8851
  9651 10429 11211 12029 12800 13531 14211 14861]",760.0,3,3,0,48.0,0.945949781579798,49.437020302744855,60.47037317109688
audio-multiple-response,17,120695,0.0-6.0,90,True,v1.1,"[971, 2288, 3461, 4608, 6005, 7211, 8347, 9477, 10565, 11819, 12981, 13979]",,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70]",tapping_test,,,IT2,[70 70 70 70 70 70 70 70 70 70 70 70],[  971  2288  3461  4608  6005  7211  8347  9477 10565 11819 12981 13979],1162.0,6,0,0,28.0,0.9550233467200345,52.06297522856623,57.24705188864551
audio-multiple-response,17,1486615,0.0-6.0,91,True,v1.1,"[672, 1120, 1723, 2459, 3259, 4043, 4763, 5365, 5973, 6560, 7125, 7701, 8315, 8955, 9584, 10197, 10805, 11397, 12032, 12587, 13189, 13776, 14405]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  672  1120  1723  2459  3259  4043  4763  5365  5973  6560  7125  7701
  8315  8955  9584 10197 10805 11397 12032 12587 13189 13776 14405]",608.0,6,0,0,14.0,0.8805087500872839,47.66148297505913,42.28143909619047
audio-multiple-response,17,124624,0.0-6.0,92,False,v1.1,"[842, 2072, 2676, 3199, 3744, 4313, 4841, 5416, 5991, 6502, 7047, 7552, 8081, 8626, 9149, 9793, 10385, 10960, 12318, 12992, 13630, 14234, 14890]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  842  2072  2676  3199  3744  4313  4841  5416  5991  6502  7047  7552
  8081  8626  9149  9793 10385 10960 12318 12992 13630 14234 14890]",575.0,3,3,0,49.0,0.7887368233881534,55.91990728295103,55.8834733663366
audio-multiple-response,17,171856,0.0-6.0,93,False,v1.1,"[157, 395, 598, 1167, 1370, 1573, 1788, 2014, 2247, 2444, 2676, 2885, 3106, 3338, 3547, 3779, 3994, 4203, 4429, 4644, 4882, 5108, 5306, 5526, 5764, 6002, 6246, 6548, 6861, 7140, 7605, 7860, 8098, 8342, 8638, 8922, 9189, 9485, 9741, 10002, 10286, 10565, 10826, 11105, 11343, 11598, 11860, 12283, 12545, 12875, 13172, 13508, 13769, 14309, 14571, 14826]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74]","[  157   395   598  1167  1370  1573  1788  2014  2247  2444  2676  2885
  3106  3338  3547  3779  3994  4203  4429  4644  4882  5108  5306  5526
  5764  6002  6246  6548  6861  7140  7605  7860  8098  8342  8638  8922
  9189  9485  9741 10002 10286 10565 10826 11105 11343 11598 11860 12283
 12545 12875 13172 13508 13769 14309 14571 14826]",244.0,5,1,0,45.0,0.9064983590980358,50.572524097731446,64.70209506046787
audio-multiple-response,17,139376,0.0-6.0,94,True,v1.1,"[517, 1074, 1649, 2171, 2717, 3228, 3756, 4255, 4748, 5364, 5840, 6380, 6925, 7454, 7999, 8499, 9021, 9520, 10037, 10507, 11006, 11471, 11964, 12446, 12951, 13410, 13920, 14420, 14884]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74]","[  517  1074  1649  2171  2717  3228  3756  4255  4748  5364  5840  6380
  6925  7454  7999  8499  9021  9520 10037 10507 11006 11471 11964 12446
 12951 13410 13920 14420 14884]",507.5,6,0,0,61.0,0.959203104037174,49.907189968232416,69.81438548220476
audio-multiple-response,17,116309,0.0-6.0,95,True,v1.1,"[496, 741, 949, 1157, 1392, 1595, 1829, 2027, 2245, 2448, 2693, 2885, 3104, 3317, 3531, 3728, 3952, 4155, 4373, 4571, 4779, 4987, 5195, 5408, 5627, 5840, 6069, 6288, 6491, 6731, 6939, 7152, 7365, 7584, 7819, 8043, 8245, 8459, 8683, 8901, 9109, 9344, 9563, 9776, 10005, 10213, 10421, 10635, 10853, 11067, 11275, 11493, 11707, 11925, 12149, 12363, 12571, 12789, 13003, 13248, 13456, 13680, 13893, 14112, 14341, 14549, 14768, 14971]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  496   741   949  1157  1392  1595  1829  2027  2245  2448  2693  2885
  3104  3317  3531  3728  3952  4155  4373  4571  4779  4987  5195  5408
  5627  5840  6069  6288  6491  6731  6939  7152  7365  7584  7819  8043
  8245  8459  8683  8901  9109  9344  9563  9776 10005 10213 10421 10635
 10853 11067 11275 11493 11707 11925 12149 12363 12571 12789 13003 13248
 13456 13680 13893 14112 14341 14549 14768 14971]",214.0,5,0,1,30.0,0.9482852469192458,55.17232400664051,56.09430478501733
audio-multiple-response,17,144267,0.0-6.0,97,True,v1.1,"[429, 691, 1000, 1309, 1619, 1920, 2240, 2539, 2840, 3139, 3451, 3760, 4069, 4349, 4680, 4989, 5291, 5611, 5920, 6211, 6531, 6859, 7179, 7499, 7811, 8160, 8491, 8819, 9160, 9469, 9829, 10160, 10499, 10859, 11179, 11509, 11869, 12229, 12579, 12920, 13280, 13629, 13971, 14339, 14680]",,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70]",tapping_test,,,IT2,"[70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70]","[  429   691  1000  1309  1619  1920  2240  2539  2840  3139  3451  3760
  4069  4349  4680  4989  5291  5611  5920  6211  6531  6859  7179  7499
  7811  8160  8491  8819  9160  9469  9829 10160 10499 10859 11179 11509
 11869 12229 12579 12920 13280 13629 13971 14339 14680]",320.0,6,0,0,16.0,0.9321618970083738,47.793167884563275,32.161614591324145
audio-multiple-response,17,221973,0.0-6.0,98,False,v1.1,"[708, 1329, 1980, 2653, 3297, 3947, 4563, 5219, 5863, 6513, 7181, 7784, 8423, 9073, 9718, 10350, 10931, 11535, 12185, 12806, 13444, 14065, 14692]",,"[70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70]",tapping_test,,,IT2,[70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70],"[  708  1329  1980  2653  3297  3947  4563  5219  5863  6513  7181  7784
  8423  9073  9718 10350 10931 11535 12185 12806 13444 14065 14692]",641.5,6,0,0,9.0,0.9539751459332599,45.3871830001755,48.49226828404101
audio-multiple-response,17,90073,0.0-6.0,101,False,v1.1,"[741, 1120, 1515, 1819, 2181, 2843, 3221, 3552, 3867, 4219, 4555, 4901, 5237, 5589, 5909, 6288, 6619, 6955, 7328, 7648, 7984, 8309, 8645, 8992, 9317, 9691, 9989, 10347, 10656, 11051, 11365, 11701, 12016, 12347, 12672, 13019, 13371, 13696, 14011, 14373, 14672]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  741  1120  1515  1819  2181  2843  3221  3552  3867  4219  4555  4901
  5237  5589  5909  6288  6619  6955  7328  7648  7984  8309  8645  8992
  9317  9691  9989 10347 10656 11051 11365 11701 12016 12347 12672 13019
 13371 13696 14011 14373 14672]",336.0,6,0,0,13.0,0.8676854180510376,54.031655976453195,52.29769142119113
audio-multiple-response,17,185268,0.0-6.0,102,False,v1.1,"[611, 891, 1171, 1512, 1851, 2211, 2541, 2880, 3211, 3541, 3880, 4200, 4501, 4811, 5120, 5432, 5741, 6061, 6352, 6661, 6971, 7261, 7571, 7891, 8192, 8491, 8800, 9080, 9411, 9720, 10032, 10341, 10680, 11011, 11331, 11672, 12000, 12301, 12632, 12960, 13272, 13581, 13891, 14200, 14491, 14832]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  611   891  1171  1512  1851  2211  2541  2880  3211  3541  3880  4200
  4501  4811  5120  5432  5741  6061  6352  6661  6971  7261  7571  7891
  8192  8491  8800  9080  9411  9720 10032 10341 10680 11011 11331 11672
 12000 12301 12632 12960 13272 13581 13891 14200 14491 14832]",312.0,6,0,0,15.0,0.9269933109361406,51.60041727594526,55.7133924955114
audio-multiple-response,17,240919,0.0-6.0,103,False,v1.1,"[560, 1240, 1411, 1571, 1720, 1899, 2051, 2211, 2379, 2531, 2680, 2829, 2960, 3120, 3280, 3429, 3589, 3720, 3869, 4011, 4149, 4659, 4800, 4939, 5099, 5251, 5371, 5520, 5659, 5811, 5939, 6059, 6200, 6339, 6469, 6629, 6789, 6960, 7120, 7259, 7389, 7539, 7691, 7840, 7979, 8120, 8280, 8429, 8589, 8749, 8949, 9139, 9320, 9499, 9691, 9859, 10019, 10179, 10320, 10469, 10640, 10789, 10891, 11019, 11171, 11309, 11451, 11579, 11709, 11851, 11960, 14459, 14640, 14800, 14971]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74]","[  560  1240  1411  1571  1720  1899  2051  2211  2379  2531  2680  2829
  2960  3120  3280  3429  3589  3720  3869  4011  4149  4659  4800  4939
  5099  5251  5371  5520  5659  5811  5939  6059  6200  6339  6469  6629
  6789  6960  7120  7259  7389  7539  7691  7840  7979  8120  8280  8429
  8589  8749  8949  9139  9320  9499  9691  9859 10019 10179 10320 10469
 10640 10789 10891 11019 11171 11309 11451 11579 11709 11851 11960 14459
 14640 14800 14971]",151.0,6,0,0,59.0,0.9044878738317552,49.51888523847718,61.09535760875694
audio-multiple-response,17,123401,0.0-6.0,104,False,v1.1,"[989, 1560, 2139, 2669, 3280, 3840, 4419, 4960, 5531, 6091, 6680, 7229, 7819, 8411, 8979, 9549, 10149, 10720, 11251, 11829, 12451, 13019, 13619, 14171, 14749]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74]","[  989  1560  2139  2669  3280  3840  4419  4960  5531  6091  6680  7229
  7819  8411  8979  9549 10149 10720 11251 11829 12451 13019 13619 14171
 14749]",571.0,6,0,0,24.0,0.9739279809886237,52.129817907002106,60.13210100933842
audio-multiple-response,17,140150,0.0-6.0,105,False,v1.1,"[613, 880, 1104, 1435, 1627, 1856, 2053, 2261, 2475, 2683, 2891, 3083, 3269, 3483, 3675, 3867, 4069, 4288, 4480, 4688, 4917, 5115, 5349, 5568, 5771, 5968, 6187, 6379, 6576, 6779, 7003, 7221, 7440, 7653, 7883, 8240, 8464, 8672, 8907, 9141, 9355, 9568, 9808, 10032, 10283, 10501, 10731, 10955, 11179, 11413, 11648, 11893, 12155, 12373, 12608, 12864, 13077, 13301, 13515, 13717, 13957, 14197, 14405, 14640, 14869]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  613   880  1104  1435  1627  1856  2053  2261  2475  2683  2891  3083
  3269  3483  3675  3867  4069  4288  4480  4688  4917  5115  5349  5568
  5771  5968  6187  6379  6576  6779  7003  7221  7440  7653  7883  8240
  8464  8672  8907  9141  9355  9568  9808 10032 10283 10501 10731 10955
 11179 11413 11648 11893 12155 12373 12608 12864 13077 13301 13515 13717
 13957 14197 14405 14640 14869]",219.0,4,1,1,22.0,0.8996820151152728,46.808759425087246,51.534256464312335
audio-multiple-response,17,114861,0.0-6.0,106,True,v1.1,"[160, 400, 651, 891, 1120, 1381, 1621, 1851, 2101, 2349, 2589, 2829, 3080, 3320, 3571, 3829, 4061, 4309, 4549, 4781, 5021, 5280, 5531, 5771, 6000, 6240, 6509, 6771, 7029, 7280, 7541, 7781, 8040, 8291, 8541, 8800, 9051, 9291, 9541, 9789, 10011, 10200, 10389, 10680, 10920, 11141, 11411, 11661, 11909, 12171, 12411, 12669, 12909, 13149, 13389, 13651, 13901, 14141, 14429, 14691, 14949]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 48, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74]","[  160   400   651   891  1120  1381  1621  1851  2101  2349  2589  2829
  3080  3320  3571  3829  4061  4309  4549  4781  5021  5280  5531  5771
  6000  6240  6509  6771  7029  7280  7541  7781  8040  8291  8541  8800
  9051  9291  9541  9789 10011 10389 10680 10920 11141 11411 11661 11909
 12171 12411 12669 12909 13149 13389 13651 13901 14141 14429 14691 14949]",250.0,5,0,1,51.0,0.9384672772062651,45.75843857548941,67.71760555896078
audio-multiple-response,17,103489,0.0-6.0,107,True,v1.1,"[891, 1717, 2395, 2987, 3632, 4293, 4960, 5595, 6187, 6768, 7360, 8000, 8608, 9211, 9851, 10512, 11125, 11717, 12315, 12859, 13445, 14080, 14693]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  891  1717  2395  2987  3632  4293  4960  5595  6187  6768  7360  8000
  8608  9211  9851 10512 11125 11717 12315 12859 13445 14080 14693]",613.0,3,3,0,39.0,0.8632488248935036,47.442100289428296,54.096333339653455
audio-multiple-response,17,191963,0.0-6.0,108,False,v1.1,"[1782, 6310, 7906, 11122]",,"[74, 74, 74, 74]",tapping_test,,,IT2,[74 74 74 74],[ 1782  6310  7906 11122],3216.0,6,0,0,29.0,0.8932948415038182,57.726896694019494,43.83486377944597
audio-multiple-response,17,110107,0.0-6.0,109,False,v1.1,"[163, 1248, 2177, 3053, 3947, 4818, 5869, 6908, 7889, 8800, 9613, 10519, 11384, 12196, 13044, 13851, 14576]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  163  1248  2177  3053  3947  4818  5869  6908  7889  8800  9613 10519
 11384 12196 13044 13851 14576]",885.0,6,0,0,32.0,0.8914447277085502,49.20822209075247,44.356473590286015
audio-multiple-response,17,851777,0.0-6.0,110,True,v1.1,"[256, 565, 1312, 1589, 1952, 2656, 3115, 3744, 4267, 4832, 5291, 5899, 6443, 6805, 7275, 7765, 8373, 8896, 9408, 9973, 10731, 11179, 11595, 12139, 12384, 12821, 13568, 14101, 14464]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,IT2,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74]","[  256   565  1312  1589  1952  2656  3115  3744  4267  4832  5291  5899
  6443  6805  7275  7765  8373  8896  9408  9973 10731 11179 11595 12139
 12384 12821 13568 14101 14464]",517.5,6,0,0,7.0,0.8820646013689682,47.30384767300444,38.909175111401176
