trial_type,trial_index,time_elapsed,internal_node_id,subject,tap_condition,experiment,code_version,tap_times,stimulus,key_press,event,button_pressed,response,valid_key_press,valid_tap_times,pref_rate,test_correct,test_incorrect,test_skipped,extreme_responses,pearsonr,intercept,slope
audio-multiple-response,17,221885,0.0-6.0,37,False,ITLT,v1.0,"[512, 843, 1163, 1536, 1909, 2251, 2624, 2965, 3339, 3733, 4085, 4405, 4800, 5163, 5589, 5856, 6208, 6592, 6944, 7328, 7648, 8032, 8352, 8693, 9035, 9408, 9760, 10091, 10432, 10795, 11125, 11520, 11893, 12245, 12576, 12949, 13291, 13632, 13973, 14315, 14688]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  512   843  1163  1536  1909  2251  2624  2965  3339  3733  4085  4405
  4800  5163  5589  5856  6208  6592  6944  7328  7648  8032  8352  8693
  9035  9408  9760 10091 10432 10795 11125 11520 11893 12245 12576 12949
 13291 13632 13973 14315 14688]",352.0,6,0,0,23.0,0.9237488321507079,52.03085466924273,33.38443129302682
audio-multiple-response,17,401603,0.0-6.0,40,False,ITLT,v1.0,"[619, 949, 1379, 1811, 2171, 2600, 3019, 3429, 3779, 4229, 4640, 4989, 5400, 5819, 6229, 6579, 6971, 7371, 7749, 8131, 8499, 8931, 9309, 9749, 10139, 10531, 10931, 11320, 11669, 12069, 12440, 12819, 13160, 13619, 14339, 14699]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74]","[  619   949  1379  1811  2171  2600  3019  3429  3779  4229  4640  4989
  5400  5819  6229  6579  6971  7371  7749  8131  8499  8931  9309  9749
 10139 10531 10931 11320 11669 12069 12440 12819 13160 13619 14339 14699]",392.0,6,0,0,26.0,0.970944374282651,47.33910740773382,61.92441817690754
audio-multiple-response,17,116714,0.0-6.0,42,True,ITLT,v1.0,"[192, 621, 998, 1411, 1939, 2334, 2705, 3129, 3535, 3936, 4342, 4719, 5091, 5462, 5863, 6246, 6618, 7012, 7425, 7825, 8197, 8603, 9004, 9381, 9781, 10141, 10501, 10884, 11279, 11622, 12022, 12382, 12794, 13195, 13642, 14048, 14512, 14901]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  192   621   998  1411  1939  2334  2705  3129  3535  3936  4342  4719
  5091  5462  5863  6246  6618  7012  7425  7825  8197  8603  9004  9381
  9781 10141 10501 10884 11279 11622 12022 12382 12794 13195 13642 14048
 14512 14901]",400.0,6,0,0,51.0,0.9334641505519456,53.635281217926206,62.48209430751235
audio-multiple-response,17,233780,0.0-6.0,43,False,ITLT,v1.0,"[589, 4479, 10519, 11868, 12608, 13038]",,"[74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74],[  589  4479 10519 11868 12608 13038],1349.0,3,1,2,45.0,0.9379164941163618,46.346319467839,60.46832495473082
audio-multiple-response,17,2353065,0.0-6.0,41,False,ITLT,v1.0,"[592, 920, 1232, 1560, 1872, 2192, 2491, 2781, 3072, 3400, 3701, 4021, 4320, 4672, 5000, 5331, 5651, 5981, 6312, 6632, 6952, 7291, 7592, 7920, 8240, 8560, 8872, 9181, 9480, 9800, 10120, 10451, 10760, 11061, 11411, 11731, 12051, 12341, 12891, 13152, 13491, 13781, 14072, 14381, 14672, 14981]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  592   920  1232  1560  1872  2192  2491  2781  3072  3400  3701  4021
  4320  4672  5000  5331  5651  5981  6312  6632  6952  7291  7592  7920
  8240  8560  8872  9181  9480  9800 10120 10451 10760 11061 11411 11731
 12051 12341 12891 13152 13491 13781 14072 14381 14672 14981]",320.0,0,6,0,9.0,0.8391133791609572,56.28720497569559,43.55311285175082
audio-multiple-response,17,204458,0.0-6.0,44,True,ITLT,v1.0,"[485, 1403, 2352, 3387, 4363, 5275, 6277, 7259, 8181, 9104, 10048, 10992, 12005, 12928, 13877, 14811]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  485  1403  2352  3387  4363  5275  6277  7259  8181  9104 10048 10992
 12005 12928 13877 14811]",944.0,6,0,0,26.0,0.9658902690187418,48.67655309607655,53.27040489584178
audio-multiple-response,17,175264,0.0-6.0,45,False,ITLT,v1.0,"[679, 1701, 2694, 3709, 4696, 5619, 6496, 7593, 8597, 9630, 10559, 11564, 12492, 13444, 14420]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  679  1701  2694  3709  4696  5619  6496  7593  8597  9630 10559 11564
 12492 13444 14420]",990.0,4,1,1,27.0,0.9145535214413183,41.21477959499569,50.94354534557709
audio-multiple-response,17,116339,0.0-6.0,46,True,ITLT,v1.0,[nan],,[nan],tapping_test,,,[],[],,1,2,3,20.0,0.8714767637176107,51.36616304623365,53.61806246559006
audio-multiple-response,17,136888,0.0-6.0,47,False,ITLT,v1.0,"[451, 851, 1240, 1712, 2181, 2592, 3032, 3531, 3960, 4400, 4832, 5272, 5691, 6101, 6491, 6952, 7381, 7861, 8272, 8712, 9141, 9541, 10021, 10472, 10901, 11331, 11760, 12211, 12632, 13080, 13531, 13952, 14392, 14792]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74]","[  451   851  1240  1712  2181  2592  3032  3531  3960  4400  4832  5272
  5691  6101  6491  6952  7381  7861  8272  8712  9141  9541 10021 10472
 10901 11331 11760 12211 12632 13080 13531 13952 14392 14792]",430.0,5,0,1,13.0,0.9350344551329397,48.10535185349613,42.77759908910966
audio-multiple-response,17,133502,0.0-6.0,48,True,ITLT,v1.0,"[520, 891, 1240, 1611, 2032, 2451, 2872, 3312, 3680, 4061, 4461, 4872, 5251, 5611, 6011, 6400, 6771, 7200, 7600, 8051, 8400, 8792, 9192, 9611, 10000, 10400, 10821, 11192, 11621, 12072, 12432, 12811, 13181, 13592, 13960, 14291, 14672]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  520   891  1240  1611  2032  2451  2872  3312  3680  4061  4461  4872
  5251  5611  6011  6400  6771  7200  7600  8051  8400  8792  9192  9611
 10000 10400 10821 11192 11621 12072 12432 12811 13181 13592 13960 14291
 14672]",390.5,6,0,0,18.0,0.9196018768711431,49.1147745712954,33.04933272356077
audio-multiple-response,17,97757,0.0-6.0,49,True,ITLT,v1.0,"[668, 908, 1149, 1318, 1588, 1837, 2058, 2278, 2560, 2778, 3019, 3260, 3498, 3759, 4008, 4249, 4499, 4748, 4989, 5239, 5468, 5718, 5959, 6188, 6438, 6679, 6899, 7137, 7378, 7607, 7848, 8098, 8319, 8559, 8797, 9050, 9288, 9529, 9770, 9999, 10228, 10458, 10707, 10928, 11148, 11378, 11627, 11860, 12098, 12318, 12539, 12780, 13018, 13259, 13488, 13720, 13938, 14179, 14408, 14629, 14849]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  668   908  1149  1318  1588  1837  2058  2278  2560  2778  3019  3260
  3498  3759  4008  4249  4499  4748  4989  5239  5468  5718  5959  6188
  6438  6679  6899  7137  7378  7607  7848  8098  8319  8559  8797  9050
  9288  9529  9770  9999 10228 10458 10707 10928 11148 11378 11627 11860
 12098 12318 12539 12780 13018 13259 13488 13720 13938 14179 14408 14629
 14849]",239.0,5,1,0,26.0,0.7962379636310338,50.14999797198671,51.63322643733045
audio-multiple-response,17,128231,0.0-6.0,53,False,ITLT,v1.0,"[1317, 2149, 2917, 3691, 4571, 5424, 6192, 7040, 7872, 8709, 9525, 10373, 11248, 12080, 13008, 13936, 14869]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[ 1317  2149  2917  3691  4571  5424  6192  7040  7872  8709  9525 10373
 11248 12080 13008 13936 14869]",842.5,5,1,0,23.0,0.9560991902792093,55.590648717941384,53.781911212468
audio-multiple-response,17,295828,0.0-6.0,50,True,ITLT,v1.0,"[5817, 6043, 6246, 6478, 6705, 6925, 7146, 7367, 7576, 7802, 8017, 8237, 8452, 8673, 8887, 9096, 9305, 9520, 9752, 9967, 10194, 10414, 10629, 10844, 11070, 11297, 11500, 11732, 11952, 12167, 12370, 12591, 12817, 13032, 13253, 13479, 13688, 13920, 14129, 14350, 14576, 14803]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[ 5817  6043  6246  6478  6705  6925  7146  7367  7576  7802  8017  8237
  8452  8673  8887  9096  9305  9520  9752  9967 10194 10414 10629 10844
 11070 11297 11500 11732 11952 12167 12370 12591 12817 13032 13253 13479
 13688 13920 14129 14350 14576 14803]",220.0,6,0,0,16.0,0.9098689468700107,49.772282075868745,35.037759453276124
audio-multiple-response,17,120036,0.0-6.0,51,False,ITLT,v1.0,"[848, 1428, 2299, 3080, 3939, 4760, 5509, 6298, 7100, 7967, 8870, 9729, 10548, 11410, 12269, 13087, 13938]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  848  1428  2299  3080  3939  4760  5509  6298  7100  7967  8870  9729
 10548 11410 12269 13087 13938]",836.0,5,1,0,43.0,0.901870804633756,53.55579260835233,45.196073049784644
audio-multiple-response,17,148166,0.0-6.0,52,False,ITLT,v1.0,"[544, 3013, 4528, 6229, 6725, 6965, 7189, 7387, 7605, 7829, 8037, 8251, 8885, 9099, 9312, 9989, 10149, 10325, 10517, 10651, 10832, 10992, 11168, 11339, 11509, 11744, 12133, 12400, 12613, 12768, 12992, 13189, 13413, 13627, 13808, 14016, 14229, 14485, 14715, 14971]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  544  3013  4528  6229  6725  6965  7189  7387  7605  7829  8037  8251
  8885  9099  9312  9989 10149 10325 10517 10651 10832 10992 11168 11339
 11509 11744 12133 12400 12613 12768 12992 13189 13413 13627 13808 14016
 14229 14485 14715 14971]",214.0,6,0,0,48.0,0.8985004417564153,56.86675903958265,56.92071279618982
audio-multiple-response,17,388802,0.0-6.0,55,True,ITLT,v1.0,"[6600, 8980, 10594, 14385]",,"[74, 74, 74, 74]",tapping_test,,,[74 74 74 74],[ 6600  8980 10594 14385],2380.0,5,0,1,70.0,0.8854169708023645,49.36643848677508,62.71385985494644
audio-multiple-response,17,156690,0.0-6.0,56,False,ITLT,v1.0,"[475, 976, 1557, 2144, 2709, 3291, 3851, 4443, 5045, 5616, 6224, 6805, 7429, 8037, 8683, 9285, 9920, 10560, 11173, 11781, 12357, 13008, 13637, 14245, 14853]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74]","[  475   976  1557  2144  2709  3291  3851  4443  5045  5616  6224  6805
  7429  8037  8683  9285  9920 10560 11173 11781 12357 13008 13637 14245
 14853]",605.0,6,0,0,34.0,0.9272996904197812,47.73575858018596,50.077454464944104
audio-multiple-response,17,93936,0.0-6.0,57,True,ITLT,v1.0,"[485, 992, 1664, 2235, 4245, 4773, 5349, 5941, 6528, 7104, 7691, 8267, 8848, 9392, 9920, 10475, 11029, 11595, 12181, 12843, 13424, 14021, 14597]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  485   992  1664  2235  4245  4773  5349  5941  6528  7104  7691  8267
  8848  9392  9920 10475 11029 11595 12181 12843 13424 14021 14597]",576.0,5,1,0,6.0,0.8340943819442341,51.89012410887386,36.05775251027898
audio-multiple-response,17,112787,0.0-6.0,58,False,ITLT,v1.0,"[3297, 3466, 3605, 3738, 3889, 4029, 4156, 6780, 6908, 7041, 7175, 7314, 7465, 7610, 7744, 7877, 8017, 8156, 8301, 8440, 8591, 8731, 8876, 9015, 9166, 9317, 9462, 9625, 9816, 10106, 10252, 10391, 13694, 13833, 13978, 14141, 14298, 14431, 14571, 14733, 14901]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[ 3297  3466  3605  3738  3889  4029  4156  6780  6908  7041  7175  7314
  7465  7610  7744  7877  8017  8156  8301  8440  8591  8731  8876  9015
  9166  9317  9462  9625  9816 10106 10252 10391 13694 13833 13978 14141
 14298 14431 14571 14733 14901]",145.0,4,1,1,58.0,0.7648007873369479,45.31138823851222,35.2103061027066
audio-multiple-response,17,307101,0.0-6.0,59,True,ITLT,v1.0,"[715, 1189, 1589, 1867, 2085, 2293, 2661, 3067, 3275, 3451, 3648, 3984, 4181, 4363, 4565, 4763, 4944, 5131, 5323, 5504, 5696, 5899, 6085, 6272, 6459, 6645, 6832, 7013, 7200, 7397, 7584, 7787, 7973, 8139, 8336, 8523, 8720, 8912, 9088, 9280, 9621, 9824, 9995, 10187, 10373, 10544, 10752, 10960, 11147, 11312, 11483, 11659, 11856, 12027, 12219, 12416, 12608, 12971, 13264, 13467, 13675, 13861, 14048, 14256, 14453, 14629, 14795, 14981]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  715  1189  1589  1867  2085  2293  2661  3067  3275  3451  3648  3984
  4181  4363  4565  4763  4944  5131  5323  5504  5696  5899  6085  6272
  6459  6645  6832  7013  7200  7397  7584  7787  7973  8139  8336  8523
  8720  8912  9088  9280  9621  9824  9995 10187 10373 10544 10752 10960
 11147 11312 11483 11659 11856 12027 12219 12416 12608 12971 13264 13467
 13675 13861 14048 14256 14453 14629 14795 14981]",192.0,5,0,1,23.0,0.8777605800373913,55.131952972636356,36.80423290802857
audio-multiple-response,17,81710,0.0-6.0,61,False,ITLT,v1.0,"[4805, 12107]",,"[74, 74]",tapping_test,,,[74 74],[ 4805 12107],,3,3,0,9.0,0.7952344298954256,50.47536938833673,42.88373379286966
audio-multiple-response,17,149380,0.0-6.0,62,False,ITLT,v1.0,"[2937, 3825, 4650, 5422, 6252, 7047, 7872, 8661, 9462, 10240, 11000, 11732, 12481, 13247, 13978, 14698]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[ 2937  3825  4650  5422  6252  7047  7872  8661  9462 10240 11000 11732
 12481 13247 13978 14698]",778.0,5,1,0,17.0,0.8691313842112337,50.99854233435127,49.08790684319776
audio-multiple-response,17,385637,0.0-6.0,63,False,ITLT,v1.0,"[688, 1003, 1371, 1723, 2101, 2475, 2843, 3216, 3584, 3947, 4325, 4683, 5045, 5387, 5749, 6091, 6475, 6827, 7179, 7541, 7899, 8245, 8592, 8949, 9307, 9685, 10032, 10379, 10757, 11088, 11467, 11824, 12192, 12576, 12907, 13275, 13611, 13995, 14336, 14704]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  688  1003  1371  1723  2101  2475  2843  3216  3584  3947  4325  4683
  5045  5387  5749  6091  6475  6827  7179  7541  7899  8245  8592  8949
  9307  9685 10032 10379 10757 11088 11467 11824 12192 12576 12907 13275
 13611 13995 14336 14704]",362.0,0,5,1,17.0,0.9539924318969467,48.264442581291675,54.15973307981448
audio-multiple-response,17,78791,0.0-6.0,66,False,ITLT,v1.0,"[3472, 6757, 7312]",,"[32, 32, 32]",tapping_test,,,[],[],,6,0,0,45.0,0.9408527462064918,50.70103189592864,60.06183042559498
audio-multiple-response,17,321167,0.0-6.0,67,True,ITLT,v1.0,"[871, 1370, 1776, 2206, 2659, 3019, 3419, 3872, 4278, 4725, 5143, 5544, 5950, 6374, 6850, 7210, 7645, 8150, 8632, 9154, 9648, 10182, 10658, 11140, 11622, 12156, 12620, 13142, 13607, 14086, 14565]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74]","[  871  1370  1776  2206  2659  3019  3419  3872  4278  4725  5143  5544
  5950  6374  6850  7210  7645  8150  8632  9154  9648 10182 10658 11140
 11622 12156 12620 13142 13607 14086 14565]",464.5,5,1,0,88.0,0.8989926011238969,56.509983390077814,67.21141310163723
audio-multiple-response,17,142663,0.0-6.0,68,True,ITLT,v1.0,"[539, 1408, 2080, 2688, 3200, 3669, 4080, 4480, 4880, 5219, 5619, 5949, 6320, 6669, 6979, 7288, 7629, 7928, 8219, 8488, 8728, 8979, 9240, 9469, 9720, 9928, 10128, 10368, 10600, 10840, 11080, 11299, 11509, 11749, 11960, 12189, 12419, 12659, 12848, 13120, 13389, 13659, 13939, 14248, 14520, 14768]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,"[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74]","[  539  1408  2080  2688  3200  3669  4080  4480  4880  5219  5619  5949
  6320  6669  6979  7288  7629  7928  8219  8488  8728  8979  9240  9469
  9720  9928 10128 10368 10600 10840 11080 11299 11509 11749 11960 12189
 12419 12659 12848 13120 13389 13659 13939 14248 14520 14768]",270.0,6,0,0,26.0,0.7918485417152374,44.74730495592749,34.35667176676115
audio-multiple-response,17,118945,0.0-6.0,69,True,ITLT,v1.0,"[792, 1600, 2491, 3341, 4240, 5120, 5941, 6792, 7600, 8501, 9371, 10261, 11160, 12061, 12880, 13771, 14661]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  792  1600  2491  3341  4240  5120  5941  6792  7600  8501  9371 10261
 11160 12061 12880 13771 14661]",885.0,5,0,1,57.0,0.9454564917555759,49.90735601041118,66.57770348457697
audio-multiple-response,17,137444,0.0-6.0,71,True,ITLT,v1.0,"[992, 1685, 2411, 3168, 3803, 4453, 5125, 5781, 6464, 7104, 7733, 8427, 9077, 9797, 10491, 11195, 11856, 12528, 13200, 13845, 14624]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  992  1685  2411  3168  3803  4453  5125  5781  6464  7104  7733  8427
  9077  9797 10491 11195 11856 12528 13200 13845 14624]",672.0,5,0,1,31.0,0.9617064827877202,47.80896262787221,56.59574599525857
audio-multiple-response,17,284774,0.0-6.0,70,True,ITLT,v1.0,"[773, 3035, 5099, 6923, 8741, 10661, 12459, 14325]",,"[74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74 74 74],[  773  3035  5099  6923  8741 10661 12459 14325],1866.0,6,0,0,8.0,0.9348494643731822,48.922516616004756,44.62572374032126
audio-multiple-response,17,114690,0.0-6.0,72,True,ITLT,v1.0,"[341, 1691, 2651, 3549, 7011, 7789, 8589, 9331, 10040, 10811, 11549, 12229, 12931, 13661, 14309]",,"[74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74, 74]",tapping_test,,,[74 74 74 74 74 74 74 74 74 74 74 74 74 74 74],"[  341  1691  2651  3549  7011  7789  8589  9331 10040 10811 11549 12229
 12931 13661 14309]",756.5,5,0,1,76.0,0.9362261502539886,46.2144555323053,72.67149085486889
